	25Ginelli ovc
	1 AI1 ovcarjev
Generacija 1, Fitness 0, Gen ;0,3785;0,1417;0,4918;0,9653;0,086;0,7734;0,0168;0,8735;0,6635;0,7052;0,3366;0,6139;0,6317;0,7482;0,5237;0,7766;0,553;0,1524;0,1853;0,6174;0,2742

Generacija 1, Fitness 0, Gen ;0,1939;0,6976;0,1813;0,2923;0,167;0,6007;0,7006;0,8248;0,9797;0,6706;0,1992;0,8172;0,5897;0,5151;0,8906;0,1737;0,0196;0,3577;0,6563;0,0207;0,3504

Generacija 1, Fitness 0, Gen ;0,2991;0,4992;0,8254;0,6011;0,682;0,8967;0,8383;0,227;0,1907;0,5022;0,5323;0,7828;0,2875;0,7493;0,0129;0,3223;0,9046;0,0029;0,5791;0,1659;0,3527

Generacija 1, Fitness 0, Gen ;0,6144;0,4562;0,8322;0,9144;0,3245;0,9732;0,8616;0,1839;0,3537;0,2554;0,4355;0,6486;0,7096;0,3507;0,68;0,2096;0,1834;0,0516;0,4934;0,4825;0,5634

Generacija 1, Fitness 0, Gen ;0,1929;0,179;0,3381;0,466;0,6879;0,763;0,8576;0,5477;0,5489;0,6441;0,9979;0,9052;0,4815;0,7928;0,8028;0,15;0,8485;0,5415;0,0475;0,4272;0,9448

Generacija 1, Fitness 0, Gen ;0,0544;0,0539;0,7013;0,6826;0,7996;0,601;0,7098;0,7904;0,4212;0,7857;0,7354;0,4397;0,8014;0,9134;0,3119;0,3375;0,8484;0,0194;0,2961;0,4362;0,5463

Generacija 1, Fitness 0, Gen ;0,7601;0,9131;0,688;0,9479;0,0595;0,7597;0,9815;0,4778;0,7008;0,2098;0,1009;0,2537;0,8945;0,9397;0,746;0,1338;0,2805;0,5186;0,3467;0,9006;0,8129

Generacija 1, Fitness 0, Gen ;0,8406;0,2394;0,2622;0,2755;0,8217;0,9819;0,6764;0,6121;0,1172;0,5396;0,0965;0,7763;0,1487;0,6689;0,5917;0,1813;0,8097;0,3834;0,9706;0,3567;0,9576

Generacija 1, Fitness 0, Gen ;0,3801;0,5735;0,1934;0,7398;0,559;0,4124;0,0438;0,9026;0,4712;0,6458;0,5322;0,5815;0,4235;0,0727;0,1276;0,3849;0,4401;0,7203;0,2026;0,5522;0,8554

Generacija 1, Fitness 0, Gen ;0,2409;0,0058;0,51;0,7146;0,8879;0,0225;0,044;0,9911;0,7768;0,3238;0,4638;0,4485;0,6409;0,8135;0,7299;0,7806;0,0706;0,4016;0,5481;0,7323;0,7521

Generacija 1, Fitness 0, Gen ;0,8552;0,5884;0,7597;0,4851;0,2562;0,3757;0,5724;0,5981;0,0116;0,0721;0,6886;0,6627;0,962;0,2331;0,7887;0,7285;0,4277;0,7635;0,0192;0,3229;0,7828

Generacija 1, Fitness 0, Gen ;0,9346;0,1019;0,3219;0,8623;0,8357;0,4903;0,0628;0,6269;0,7256;0,9061;0,9051;0,037;0,9866;0,8983;0,2562;0,3028;0,2921;0,843;0,8674;0,6273;0,3434

Generacija 1, Fitness 0, Gen ;0,4834;0,9245;0,2481;0,8867;0,535;0,9358;0,1452;0,6821;0,0699;0,8162;0,1074;0,2434;0,3105;0,5013;0,8694;0,8709;0,2811;0,1081;0,605;0,5446;0,2583

Generacija 1, Fitness 0, Gen ;0,6943;0,3442;0,3972;0,222;0,7814;0,3511;0,0619;0,9884;0,1014;0,1025;0,6538;0,8897;0,9603;0,1603;0,9662;0,8254;0,65;0,1698;0,9257;0,6451;0,2156

Generacija 1, Fitness 0, Gen ;0,3128;0,1382;0,7287;0,252;0,447;0,0644;0,7918;0,3298;0,9971;0,9527;0,2249;0,3894;0,7797;0,9034;0,3489;0,8634;0,7168;0,4226;0,6235;0,1915;0,41

Generacija 1, Fitness 0, Gen ;0,6429;0,4148;0,7577;0,6349;0,3087;0,5295;0,176;0,1927;0,4204;0,5464;0,0513;0,003;0,9795;0,7117;0,3153;0,3263;0,9025;0,948;0,158;0,4763;0,6235

Generacija 1, Fitness 0, Gen ;0,344;0,5138;0,5233;0,5918;0,8085;0,4028;0,2956;0,6864;0,8956;0,175;0,1169;0,6101;0,3447;0,96;0,9909;0,7696;0,3573;0,9825;0,6147;0,1887;0,703

Generacija 1, Fitness 0, Gen ;0,5567;0,9999;0,0648;0,8001;0,6689;0,7661;0,9894;0,5877;0,6249;0,7003;0,0755;0,0858;0,6286;0,5088;0,907;0,3957;0,7899;0,8786;0,3111;0,1799;0,4345

Generacija 1, Fitness 0, Gen ;0,2254;0,0153;0,6091;0,9792;0,2443;0,6865;0,8381;0,0011;0,689;0,0884;0,3854;0,3951;0,353;0,9284;0,3617;0,7201;0,2385;0,9149;0,445;0,5146;0,0406

Generacija 1, Fitness 0, Gen ;0,1669;0,5726;0,0105;0,0151;0,6808;0,871;0,0205;0,7432;0,4226;0,6024;0,4103;0,729;0,8669;0,6158;0,1577;0,5732;0,5962;0,8107;0,3266;0,7692;0,8754

Generacija 1, Fitness 0, Gen ;0,0595;0,6514;0,231;0,3979;0,9544;0,1429;0,7549;0,4966;0,2443;0,7454;0,3723;0,8628;0,117;0,2439;0,0356;0,0748;0,2604;0,942;0,5224;0,942;0,6072

Generacija 1, Fitness 0, Gen ;0,063;0,9853;0,4955;0,7181;0,6679;0,8636;0,2839;0,2758;0,4975;0,4578;0,0602;0,9829;0,7893;0,1832;0,5594;0,6209;0,1418;0,3195;0,6718;0,0961;0,7343

Generacija 1, Fitness 0, Gen ;0,746;0,7283;0,6045;0,6392;0,713;0,4856;0,9357;0,6387;0,34;0,7;0,8058;0,4148;0,8769;0,0748;0,5892;0,0632;0,4703;0,6396;0,412;0,3457;0,9096

Generacija 1, Fitness 0, Gen ;0,9618;0,9743;0,4602;0,9314;0,7307;0,7673;0,1887;0,4788;0,5126;0,405;0,1268;0,756;0,717;0,7549;0,1891;0,4487;0,9046;0,2003;0,0833;0,1013;0,599

Generacija 1, Fitness 0, Gen ;0,8623;0,1367;0,9033;0,4592;0,9074;0,2517;0,563;0,3757;0,4397;0,6332;0,4577;0,5793;0,2306;0,8511;0,3595;0,5608;0,1075;0,196;0,8727;0,3343;0,3685

Generacija 1, Fitness 0, Gen ;0,2893;0,255;0,4536;0,1596;0,2692;0,9787;0,8766;0,9465;0,0997;0,0313;0,4568;0,4785;0,0668;0,1321;0,626;0,8289;0,9465;0,1133;0,4372;0,5439;0,8167

Generacija 1, Fitness 0,007034292, Gen ;0,4965;0,1957;0,0585;0,4628;0,2247;0,1323;0,8917;0,8119;0,5381;0,4252;0,3803;0,5881;0,0577;0,1801;0,3853;0,1897;0,5086;0,1954;0,0455;0,9292;0,5181
,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,122
Generacija 1, Fitness 0, Gen ;0,916;0,9775;0,0721;0,0671;0,4718;0,6664;0,1575;0,7649;0,8822;0,8823;0,3176;0,9669;0,952;0,5425;0,2656;0,4421;0,3524;0,2022;0,073;0,8635;0,239

Generacija 1, Fitness 0, Gen ;0,3831;0,7601;0,107;0,0612;0,1816;0,403;0,9532;0,6475;0,7686;0,4994;0,645;0,0813;0,7139;0,9835;0,2409;0,3471;0,7119;0,0626;0,6215;0,8279;0,5284

Generacija 1, Fitness 0, Gen ;0,8396;0,0335;0,8264;0,7483;0,0019;0,573;0,9902;0,0622;0,1587;0,5653;0,2858;0,0899;0,9511;0,593;0,7845;0,1658;0,293;0,7555;0,8226;0,9593;0,0396

Generacija 1, Fitness 0, Gen ;0,5491;0,508;0,1746;0,5861;0,4015;0,4544;0,4711;0,0595;0,9756;0,938;0,457;0,9823;0,5524;0,4393;0,2155;0,545;0,4701;0,6005;0,0859;0,2539;0,8251

Generacija 1, Fitness 0, Gen ;0,7297;0,674;0,3049;0,2527;0,9771;0,4112;0,9053;0,4844;0,355;0,6282;0,9802;0,6071;0,8719;0,3569;0,0287;0,2064;0,2826;0,4378;0,4258;0,0947;0,1193

Generacija 1, Fitness 0, Gen ;0,3975;0,2469;0,3501;0,3216;0,9586;0,4528;0,4752;0,2465;0,6492;0,4995;0,2928;0,4666;0,0589;0,3096;0,5122;0,7216;0,3916;0,5513;0,1844;0,0492;0,2145

Generacija 1, Fitness 0, Gen ;0,9908;0,9345;0,5704;0,1818;0,932;0,2519;0,4057;0,6705;0,3716;0,0428;0,7121;0,745;0,4918;0,8577;0,6301;0,9926;0,6451;0,0242;0,6605;0,0211;0,5993

Generacija 1, Fitness 0, Gen ;0,0852;0,1287;0,5661;0,0284;0,6984;0,3828;0,3481;0,242;0,2522;0,2166;0,1132;0,3598;0,5835;0,4413;0,9957;0,9201;0,5812;0,753;0,4608;0,0885;0,9623

Generacija 1, Fitness 0, Gen ;0,6305;0,2098;0,8488;0,1601;0,9171;0,7815;0,0488;0,8035;0,3164;0,1729;0,2329;0,4226;0,5276;0,8059;0,0605;0,4712;0,7541;0,0273;0,7183;0,388;0,55

Generacija 1, Fitness 0, Gen ;0,1575;0,9879;0,6596;0,871;0,2072;0,4411;0,6553;0,0975;0,2135;0,6314;0,2742;0,0386;0,7342;0,1388;0,2824;0,984;0,1782;0,6561;0,182;0,8925;0,285

Generacija 1, Fitness 0, Gen ;0,6304;0,8068;0,9661;0,8672;0,9707;0,439;0,4696;0,433;0,5203;0,5383;0,2198;0,3498;0,5688;0,6088;0,5174;0,432;0,7713;0,5192;0,3302;0,8147;0,7786

Generacija 1, Fitness 0, Gen ;0,6963;0,1535;0,1622;0,1027;0,9033;0,3589;0,4843;0,3443;0,1415;0,8039;0,4628;0,3499;0,4808;0,3608;0,9737;0,3172;0,1492;0,9237;0,8148;0,126;0,682

Generacija 1, Fitness 0, Gen ;0,0183;0,5882;0,7878;0,9274;0,1423;0,158;0,2377;0,3289;0,5928;0,8206;0,5264;0,26;0,3588;0,6493;0,0782;0,1807;0,9628;0,0308;0,3613;0,0673;0,4164

Generacija 1, Fitness 0, Gen ;0,0285;0,3689;0,9527;0,9681;0,2954;0,4025;0,9743;0,1015;0,9554;0,4772;0,034;0,0137;0,4176;0,0187;0,818;0,2494;0,217;0,2095;0,4998;0,8216;0,6621

Generacija 1, Fitness 0, Gen ;0,7682;0,4264;0,1659;0,3625;0,7132;0,1438;0,6791;0,0793;0,9028;0,1901;0,968;0,1955;0,9121;0,3269;0,8536;0,0087;0,6599;0,2329;0,1075;0,2896;0,906

Generacija 1, Fitness 11,81865, Gen ;0,4851;0,7624;0,2366;0,0804;0,0081;0,6289;0,116;0,2657;0,6396;0,7695;0,4762;0,8291;0,1948;0,862;0,1892;0,0376;0,5176;0,2409;0,9878;0,2802;0,6868
,92,92,92,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,102,102,102,107,107,107
Generacija 1, Fitness 0, Gen ;0,8247;0,0175;0,595;0,6007;0,6261;0,266;0,6974;0,0143;0,3111;0,3028;0,3776;0,1396;0,2476;0,8044;0,1084;0,4413;0,5135;0,0142;0,8238;0,8977;0,3451

Generacija 1, Fitness 0, Gen ;0,9422;0,8285;0,3156;0,8209;0,6268;0,1539;0,8965;0,6224;0,5827;0,6349;0,1046;0,9429;0,2496;0,4877;0,5914;0,5431;0,5291;0,8077;0,7402;0,7593;0,3358

